id_material;descricao;id_pedido;quantidade_pedida
6514;Ventilador tipo coluna/pedestal - bivolt;3366;2
487;Bebedouro para garrafão - 110v;3365;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3364;4
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3363;9
721;Mesa de direção - cor argila;3363;3
706;Mesa de escritório - cor argila;3363;8
696;Gaveteiro volante - cor argila;3363;12
633;Estante de aço - 8 prateleiras;3363;2
1313;Cadeira tipo longarina - 03 assentos - c/braços;3362;38
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3360;3
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3359;4
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3358;3
692;Balcão - cor argila;3357;7
487;Bebedouro para garrafão - 110v;3356;1
706;Mesa de escritório - cor argila;3355;12
702;Mesa de apoio - cor argila;3354;6
696;Gaveteiro volante - cor argila;3354;4
487;Bebedouro para garrafão - 110v;3354;1
724;Mesa de direção - com conexão - cor mogno;3353;1
692;Balcão - cor argila;3352;7
1863;Mesa em formato peninsular - cor mogno;3351;1
697;Gaveteiro volante - cor mogno;3351;1
6514;Ventilador tipo coluna/pedestal - bivolt;3350;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3349;12
706;Mesa de escritório - cor argila;3349;12
1863;Mesa em formato peninsular - cor mogno;3348;1
697;Gaveteiro volante - cor mogno;3348;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3347;21
6514;Ventilador tipo coluna/pedestal - bivolt;3347;3
696;Gaveteiro volante - cor argila;3347;3
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;3347;1
504;Circulador de ar - 110v;3347;2
496;Forno de microondas - 110v;3347;2
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3346;4
1862;"Mesa em formato de ""L"" - cor mogno";3345;6
722;Mesa de direção - cor mogno;3345;6
697;Gaveteiro volante - cor mogno;3345;12
713;Mesa Auxiliar - cor mogno;3344;3
697;Gaveteiro volante - cor mogno;3344;19
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3343;30
3063;Carrinho Tipo Caixa em Tela - 500 Kg;3342;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3341;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3340;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3339;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3338;2
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3337;1
2908;Gaveteiro volante;3336;3
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3335;1
633;Estante de aço - 8 prateleiras;3334;10
487;Bebedouro para garrafão - 110v;3333;1
2907;Gaveteiro;3332;1
2907;Gaveteiro;3331;4
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3330;5
1863;Mesa em formato peninsular - cor mogno;3329;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3328;3
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3327;2
3063;Carrinho Tipo Caixa em Tela - 500 Kg;3326;1
1863;Mesa em formato peninsular - cor mogno;3325;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3324;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3323;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3322;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3321;3
6483;Bebedouro para garrafão - 220v;3320;2
693;Banco de espera - bege;3320;6
771;Extintor de incêndio do tipo pó químico de  4 kg;3319;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3318;28
7309;Escada de alumínio, 3 degraus;3318;2
802;Tablado - cor azul;3318;1
692;Balcão - cor argila;3318;7
690;Armário com cabideiro - cor mogno;3318;2
686;Armário sem cabideiro - cor argila;3318;6
6514;Ventilador tipo coluna/pedestal - bivolt;3317;2
683;Sofá - 2 lugares - tecido azul;3317;2
500;Refrigerador, modelo doméstico, 110 Volts;3317;1
496;Forno de microondas - 110v;3317;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3316;2
696;Gaveteiro volante - cor argila;3316;1
686;Armário sem cabideiro - cor argila;3316;4
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3315;3
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3314;24
6544;Ventilador de parede - bivolt;3314;1
6514;Ventilador tipo coluna/pedestal - bivolt;3314;2
6489;Circulador de ar - 220v;3314;1
6483;Bebedouro para garrafão - 220v;3314;1
706;Mesa de escritório - cor argila;3314;10
696;Gaveteiro volante - cor argila;3314;10
692;Balcão - cor argila;3314;3
632;Estante de aço - 6 prateleiras;3314;1
803;Carrinho Tipo Bagageiro - 100 Kg;3313;2
6514;Ventilador tipo coluna/pedestal - bivolt;3312;30
1312;Tablado -- cor azul (Complemento);3311;1
1305;Balcão cor mogno;3310;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3309;28
7309;Escada de alumínio, 3 degraus;3309;2
802;Tablado - cor azul;3309;1
692;Balcão - cor argila;3309;7
690;Armário com cabideiro - cor mogno;3309;2
686;Armário sem cabideiro - cor argila;3309;6
633;Estante de aço - 8 prateleiras;3308;60
6514;Ventilador tipo coluna/pedestal - bivolt;3307;2
683;Sofá - 2 lugares - tecido azul;3307;2
500;Refrigerador, modelo doméstico, 110 Volts;3307;1
496;Forno de microondas - 110v;3307;1
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;3306;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3305;2
696;Gaveteiro volante - cor argila;3305;1
686;Armário sem cabideiro - cor argila;3305;4
771;Extintor de incêndio do tipo pó químico de  4 kg;3304;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3303;4
1862;"Mesa em formato de ""L"" - cor mogno";3303;6
722;Mesa de direção - cor mogno;3303;6
697;Gaveteiro volante - cor mogno;3303;12
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3302;1
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;3302;2
805;Mesa de centro - cor mogno;3302;1
722;Mesa de direção - cor mogno;3302;1
697;Gaveteiro volante - cor mogno;3302;1
1862;"Mesa em formato de ""L"" - cor mogno";3301;3
691;Armário sem cabideiro - cor mogno;3301;1
686;Armário sem cabideiro - cor argila;3301;1
696;Gaveteiro volante - cor argila;3300;1
495;Fogão, de piso, 04 bocas, branco;3300;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3299;6
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3299;6
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;3299;6
6544;Ventilador de parede - bivolt;3299;2
6514;Ventilador tipo coluna/pedestal - bivolt;3299;2
6181;Mesa para refeitório - 4 lugares;3299;2
1314;Cadeira tipo longarina - 04 assentos - c/braços;3299;4
1305;Balcão cor mogno;3299;2
806;Ventilador de Teto 110v, com 3 pás;3299;2
693;Banco de espera - bege;3299;7
496;Forno de microondas - 110v;3299;2
490;Cadeira para refeitório;3299;8
487;Bebedouro para garrafão - 110v;3299;2
485;Bebedouro elétrico tipo pressão, 110Volts;3299;1
483;Armário para copa (kit triplo);3299;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3298;27
706;Mesa de escritório - cor argila;3298;27
696;Gaveteiro volante - cor argila;3298;10
500;Refrigerador, modelo doméstico, 110 Volts;3298;1
487;Bebedouro para garrafão - 110v;3298;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3297;10
722;Mesa de direção - cor mogno;3297;1
706;Mesa de escritório - cor argila;3297;10
696;Gaveteiro volante - cor argila;3296;10
6941;FURADEIRA ELÉTRICA COM IMPACTO - 220 Volts;3295;1
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;3295;1
487;Bebedouro para garrafão - 110v;3294;3
706;Mesa de escritório - cor argila;3293;2
696;Gaveteiro volante - cor argila;3293;2
7311;Escada de alumínio, 8 degraus;3292;1
696;Gaveteiro volante - cor argila;3291;3
706;Mesa de escritório - cor argila;3290;2
696;Gaveteiro volante - cor argila;3290;2
1862;"Mesa em formato de ""L"" - cor mogno";3289;5
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3288;2
1862;"Mesa em formato de ""L"" - cor mogno";3288;1
706;Mesa de escritório - cor argila;3288;1
697;Gaveteiro volante - cor mogno;3288;1
504;Circulador de ar - 110v;3288;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3287;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3287;8
6483;Bebedouro para garrafão - 220v;3286;2
496;Forno de microondas - 110v;3285;4
487;Bebedouro para garrafão - 110v;3285;6
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3284;4
1862;"Mesa em formato de ""L"" - cor mogno";3283;5
688;Armário-Estante - cor mogno;3283;3
496;Forno de microondas - 110v;3282;4
487;Bebedouro para garrafão - 110v;3282;6
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3281;17
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;3281;32
683;Sofá - 2 lugares - tecido azul;3280;1
1490;Maquina Arqueadora;3279;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3278;32
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3278;17
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3277;2
487;Bebedouro para garrafão - 110v;3277;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3276;25
721;Mesa de direção - cor argila;3276;8
706;Mesa de escritório - cor argila;3276;9
702;Mesa de apoio - cor argila;3276;3
721;Mesa de direção - cor argila;3275;8
726;Mesa de reunião - cor mogno;3274;1
6483;Bebedouro para garrafão - 220v;3273;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3272;24
6544;Ventilador de parede - bivolt;3272;1
6514;Ventilador tipo coluna/pedestal - bivolt;3272;2
6489;Circulador de ar - 220v;3272;1
6483;Bebedouro para garrafão - 220v;3272;1
706;Mesa de escritório - cor argila;3272;10
696;Gaveteiro volante - cor argila;3272;10
692;Balcão - cor argila;3272;3
632;Estante de aço - 6 prateleiras;3272;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3270;32
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3270;17
726;Mesa de reunião - cor mogno;3270;1
725;Mesa de reunião - cor argila;3270;4
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3269;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3269;25
721;Mesa de direção - cor argila;3269;8
706;Mesa de escritório - cor argila;3269;9
702;Mesa de apoio - cor argila;3269;3
487;Bebedouro para garrafão - 110v;3269;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3268;2
6514;Ventilador tipo coluna/pedestal - bivolt;3267;1
481;Aquecedor de marmitas - 25 unidades;3266;1
696;Gaveteiro volante - cor argila;3265;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3264;1
1862;"Mesa em formato de ""L"" - cor mogno";3264;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3263;6
706;Mesa de escritório - cor argila;3263;3
702;Mesa de apoio - cor argila;3263;1
696;Gaveteiro volante - cor argila;3263;2
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3262;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3262;9
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3261;2
722;Mesa de direção - cor mogno;3261;1
496;Forno de microondas - 110v;3260;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3258;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3258;9
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3257;2
722;Mesa de direção - cor mogno;3257;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3256;1
724;Mesa de direção - com conexão - cor mogno;3256;1
690;Armário com cabideiro - cor mogno;3256;2
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3255;1
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3254;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3253;6
706;Mesa de escritório - cor argila;3253;3
702;Mesa de apoio - cor argila;3253;1
696;Gaveteiro volante - cor argila;3253;2
6941;FURADEIRA ELÉTRICA COM IMPACTO - 220 Volts;3252;1
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;3252;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3251;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3250;2
6514;Ventilador tipo coluna/pedestal - bivolt;3249;1
481;Aquecedor de marmitas - 25 unidades;3248;1
696;Gaveteiro volante - cor argila;3247;1
722;Mesa de direção - cor mogno;3246;1
697;Gaveteiro volante - cor mogno;3246;1
722;Mesa de direção - cor mogno;3245;1
697;Gaveteiro volante - cor mogno;3245;1
487;Bebedouro para garrafão - 110v;3243;3
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;3242;1
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;3241;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3240;1
724;Mesa de direção - com conexão - cor mogno;3240;1
690;Armário com cabideiro - cor mogno;3240;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3239;9
7309;Escada de alumínio, 3 degraus;3238;1
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;3237;2
696;Gaveteiro volante - cor argila;3236;1
6483;Bebedouro para garrafão - 220v;3235;2
693;Banco de espera - bege;3235;6
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3234;1
1862;"Mesa em formato de ""L"" - cor mogno";3234;1
1305;Balcão cor mogno;3233;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3232;9
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3231;24
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3230;4
706;Mesa de escritório - cor argila;3230;8
706;Mesa de escritório - cor argila;3229;20
7309;Escada de alumínio, 3 degraus;3228;1
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;3227;2
803;Carrinho Tipo Bagageiro - 100 Kg;3226;2
6514;Ventilador tipo coluna/pedestal - bivolt;3225;30
696;Gaveteiro volante - cor argila;3224;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3223;28
706;Mesa de escritório - cor argila;3223;28
6181;Mesa para refeitório - 4 lugares;3222;3
1313;Cadeira tipo longarina - 03 assentos - c/braços;3222;6
722;Mesa de direção - cor mogno;3222;1
713;Mesa Auxiliar - cor mogno;3222;2
697;Gaveteiro volante - cor mogno;3222;1
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;3222;1
490;Cadeira para refeitório;3222;12
487;Bebedouro para garrafão - 110v;3221;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3220;5
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;3220;5
6514;Ventilador tipo coluna/pedestal - bivolt;3220;6
806;Ventilador de Teto 110v, com 3 pás;3220;4
706;Mesa de escritório - cor argila;3220;2
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;3220;1
1862;"Mesa em formato de ""L"" - cor mogno";3219;1
487;Bebedouro para garrafão - 110v;3218;1
7309;Escada de alumínio, 3 degraus;3217;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3216;13
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3216;46
706;Mesa de escritório - cor argila;3216;13
696;Gaveteiro volante - cor argila;3216;13
693;Banco de espera - bege;3216;4
692;Balcão - cor argila;3216;2
1862;"Mesa em formato de ""L"" - cor mogno";3215;1
6544;Ventilador de parede - bivolt;3214;2
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;3214;2
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3212;10
7309;Escada de alumínio, 3 degraus;3212;1
683;Sofá - 2 lugares - tecido azul;3212;2
487;Bebedouro para garrafão - 110v;3212;1
6181;Mesa para refeitório - 4 lugares;3211;3
1313;Cadeira tipo longarina - 03 assentos - c/braços;3211;6
722;Mesa de direção - cor mogno;3211;1
713;Mesa Auxiliar - cor mogno;3211;2
697;Gaveteiro volante - cor mogno;3211;1
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;3211;1
490;Cadeira para refeitório;3211;12
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3210;10
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3210;12
7309;Escada de alumínio, 3 degraus;3210;1
683;Sofá - 2 lugares - tecido azul;3210;2
487;Bebedouro para garrafão - 110v;3210;1
722;Mesa de direção - cor mogno;3209;7
3004;Escada - 5 degraus;3208;2
6663;Forno de Microondas - Bivolt;3207;2
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3206;1
686;Armário sem cabideiro - cor argila;3205;1
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;3204;2
1861;Aparelho de Ar Condicionado - tipo janela - 18000 BTUs;3204;1
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;3203;2
1861;Aparelho de Ar Condicionado - tipo janela - 18000 BTUs;3203;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3202;2
1862;"Mesa em formato de ""L"" - cor mogno";3202;1
706;Mesa de escritório - cor argila;3202;1
697;Gaveteiro volante - cor mogno;3202;1
504;Circulador de ar - 110v;3202;1
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;3200;3
806;Ventilador de Teto 110v, com 3 pás;3199;4
496;Forno de microondas - 110v;3199;1
495;Fogão, de piso, 04 bocas, branco;3199;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3198;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3198;1
696;Gaveteiro volante - cor argila;3198;18
803;Carrinho Tipo Bagageiro - 100 Kg;3197;1
706;Mesa de escritório - cor argila;3197;1
686;Armário sem cabideiro - cor argila;3197;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3196;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3195;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3195;1
696;Gaveteiro volante - cor argila;3195;18
1861;Aparelho de Ar Condicionado - tipo janela - 18000 BTUs;3194;1
692;Balcão - cor argila;3193;4
9401;MARTELETE PERFURADOR ROMPEDOR - 220 Volts;3192;2
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3192;13
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;3192;40
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;3192;100
7311;Escada de alumínio, 8 degraus;3192;2
7310;Escada de alumínio, 6 degraus;3192;2
6941;FURADEIRA ELÉTRICA COM IMPACTO - 220 Volts;3192;2
6601;Bebedouro de Pressão para Portadores de Deficiência - 220 V;3192;3
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;3192;5
6544;Ventilador de parede - bivolt;3192;14
6489;Circulador de ar - 220v;3192;5
6484;Forno de microondas - 220v;3192;10
6483;Bebedouro para garrafão - 220v;3192;10
6480;Bebedouro elétrico tipo pressão, 220Volts;3192;5
6180;Mesa para refeitório - 2 lugares;3192;2
3450;Carrinho Tipo Estacionamento (100 x 45 x 50) cm;3192;2
3228;Carro Tipo Plataforma - 500 Kg;3192;3
3063;Carrinho Tipo Caixa em Tela - 500 Kg;3192;2
2870;MARTELETE PERFURADOR ROMPEDOR - 110 Volts;3192;2
2717;Carrinho Tipo Abastecimento - 300 Kg;3192;15
1863;Mesa em formato peninsular - cor mogno;3192;20
1862;"Mesa em formato de ""L"" - cor mogno";3192;1
1706;Mesa redonda para acomodação de 6 pessoas;3192;15
1705;Mesa redonda para acomodação de 4 pessoas;3192;10
1490;Maquina Arqueadora;3192;1
1360;Frigobar - 110v;3192;10
1269;Armário de aço - tipo roupeiro - 4 portas;3192;3
1268;Armário de aço - tipo roupeiro - 2 portas (BEC);3192;1
805;Mesa de centro - cor mogno;3192;10
803;Carrinho Tipo Bagageiro - 100 Kg;3192;20
802;Tablado - cor azul;3192;3
726;Mesa de reunião - cor mogno;3192;15
725;Mesa de reunião - cor argila;3192;1
724;Mesa de direção - com conexão - cor mogno;3192;50
722;Mesa de direção - cor mogno;3192;15
721;Mesa de direção - cor argila;3192;22
706;Mesa de escritório - cor argila;3192;150
702;Mesa de apoio - cor argila;3192;200
697;Gaveteiro volante - cor mogno;3192;200
696;Gaveteiro volante - cor argila;3192;300
693;Banco de espera - bege;3192;1
692;Balcão - cor argila;3192;6
691;Armário sem cabideiro - cor mogno;3192;1
690;Armário com cabideiro - cor mogno;3192;40
686;Armário sem cabideiro - cor argila;3192;30
633;Estante de aço - 8 prateleiras;3192;100
632;Estante de aço - 6 prateleiras;3192;1
626;Arquivo de aço - 7 gavetas;3192;2
623;Arquivo de aço - 4 gavetas;3192;15
567;Cadeira de rodas, tipo adulto, capacidade 100 kg;3192;20
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;3192;2
516;Máquina de calcular eletrônica;3192;2
504;Circulador de ar - 110v;3192;6
503;Mesa para refeitório - 6 lugares;3192;4
496;Forno de microondas - 110v;3192;30
495;Fogão, de piso, 04 bocas, branco;3192;5
490;Cadeira para refeitório;3192;8
487;Bebedouro para garrafão - 110v;3192;22
485;Bebedouro elétrico tipo pressão, 110Volts;3192;6
481;Aquecedor de marmitas - 25 unidades;3192;1
1305;Balcão cor mogno;3191;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3190;1
7309;Escada de alumínio, 3 degraus;3189;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3188;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;3187;1
2908;Gaveteiro volante;3187;3
1305;Balcão cor mogno;3186;1
1305;Balcão cor mogno;3185;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3184;5
6514;Ventilador tipo coluna/pedestal - bivolt;3184;4
696;Gaveteiro volante - cor argila;3184;2
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;3182;30
722;Mesa de direção - cor mogno;3182;2
6514;Ventilador tipo coluna/pedestal - bivolt;3181;1
2870;MARTELETE PERFURADOR ROMPEDOR - 110 Volts;3181;1
697;Gaveteiro volante - cor mogno;3181;1
688;Armário-Estante - cor mogno;3181;1
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;3181;1
504;Circulador de ar - 110v;3181;1
496;Forno de microondas - 110v;3181;1
487;Bebedouro para garrafão - 110v;3181;3
481;Aquecedor de marmitas - 25 unidades;3181;1
6484;Forno de microondas - 220v;3180;1
683;Sofá - 2 lugares - tecido azul;3179;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;3178;11
6485;Refrigerador, modelo doméstico, 220 Volts;3178;1
